,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000013125.4;ENSP00000451980.1;ENSP00000451452.1;ENSP00000451926.1;ENSP00000452289.1,-2.32258156563593,-0.643574049089391,-1.3685223257491381,-1.7376405496591243,-1.47981959724619,-0.491105904387961,-0.6163875710287616,-1.32110137160408,-1.04969779396387
ENSP00000014112.5;ENSP00000408096.1;ENSP00000349428.4;ENSP00000489604.1;ENSP00000342332.5;ENSP00000486218.1;ENSP00000465652.2;ENSP00000465451.1;ENSP00000468565.3;ENSP00000478414.1;ENSP00000466250.2;ENSP00000465825.1,4.40570394847425,2.397804530188816,6.08689780478157,5.4535896963394,4.09178839768374,4.65873590195816,5.2823737510847,2.7800813494696044,4.82079346661138
ENSP00000014930.4;ENSP00000441678.1;ENSP00000442020.1,1.75026289161358,2.05215610543237,-0.651415925349796,6.61705554705874,3.25922162302728,4.62177765824459,2.6216882578236436,0.521226892912184,2.70742628218594
ENSP00000372924.3;ENSP00000019317.4;ENSP00000463693.1;ENSP00000411556.3,-2.75193766387956,-3.381115901612759,-2.33665109301746,-5.23441226649279,-3.0120195281836866,-2.01757323454194,-0.866268595389666,0.818167871317069,-2.3832260065398403
ENSP00000022615.4;ENSP00000429006.1;ENSP00000428519.1;ENSP00000430908.1,-1.39271720791211,-3.68292247581332,-1.87831573710148,-2.3429241156830694,-2.780842565701594,-2.87409199203741,-2.7284453645669453,-4.297448818808446,-3.487301520858888
ENSP00000349906.6;ENSP00000023939.5;ENSP00000400322.1;ENSP00000379220.3,-1.0984327831457623,-0.262833766790166,-3.2020102992466,-2.98848648627487,-5.0804797837292,-2.913186233246901,-2.2486009920908834,-1.3809201352569034,1.47359287644635
ENSP00000396067.2;ENSP00000025008.5;ENSP00000430809.1,0.44172405627163613,-2.67302429006849,-1.3802488963408561,-6.01630522119916,-1.0942460650058696,-5.93342567086832,-5.05292679073287,-1.97896382881689,-1.0021101540486683
ENSP00000025301.2,-1.1613879573897532,-1.6443433737911335,-0.893625367515863,-5.76190031074545,-0.6049151683858118,-1.5929681432929814,-0.616660941367982,-1.51197654281827,-2.990015310141252
ENSP00000392270.2;ENSP00000025399.6;ENSP00000445814.1,-0.09207849095824247,3.300067702442928,2.30229799928375,5.15476543592967,4.48256379993838,3.69151027943744,3.57919555750227,2.855958176927196,2.4470285753307
ENSP00000439650.1;ENSP00000413753.2;ENSP00000410434.1;ENSP00000386760.2;ENSP00000326674.5;ENSP00000026218.5;ENSP00000293874.2,-1.7531379799838813,-6.02959686149545,-3.79934498091471,-1.6660698815546922,-2.8215596737430575,-5.39559846026476,-3.66086261508041,-1.4646413534397704,-2.2051541089028577
ENSP00000465085.1;ENSP00000034275.7;ENSP00000404837.1;ENSP00000341483.5;ENSP00000464774.1;ENSP00000468815.1;ENSP00000464705.1;ENSP00000466879.1;ENSP00000466761.1;ENSP00000466970.1;ENSP00000467560.1;ENSP00000466510.1,0.479172323395318,1.44600769330432,0.353476672506009,1.66119601986872,1.18472609354837,1.75685585136416,0.524362489717184,1.39969667492654,1.2518586717126554
ENSP00000037243.2;ENSP00000456773.1;ENSP00000455606.1;ENSP00000457448.1,-0.715966353968749,0.393240768013719,-3.724059357977886,-0.8843340927943494,-4.22963499246723,-1.6278499878754455,-3.49952337911255,0.14620023764244963,-1.430268867485842
